"subject_id" "activity_label" "feature" "mean"
"382" 22 "laying" "tBodyAcc-mean()-Z" -0.110800924652778
"383" 23 "laying" "tBodyAcc-mean()-Z" -0.104256776291667
"384" 24 "laying" "tBodyAcc-mean()-Z" -0.107236237236111
"385" 25 "laying" "tBodyAcc-mean()-Z" -0.100428830260274
"386" 26 "laying" "tBodyAcc-mean()-Z" -0.105002540289474
"387" 27 "laying" "tBodyAcc-mean()-Z" -0.107699732837838
"388" 28 "laying" "tBodyAcc-mean()-Z" -0.1083448529625
"389" 29 "laying" "tBodyAcc-mean()-Z" -0.109462068173913
"390" 30 "laying" "tBodyAcc-mean()-Z" -0.1036581505
"391" 1 "sitting" "tBodyAcc-mean()-Z" -0.104544182255319
"392" 2 "sitting" "tBodyAcc-mean()-Z" -0.109218272456522
"393" 3 "sitting" "tBodyAcc-mean()-Z" -0.0983579203269231
"394" 4 "sitting" "tBodyAcc-mean()-Z" -0.10587459588
"395" 5 "sitting" "tBodyAcc-mean()-Z" -0.108540300265909
"396" 6 "sitting" "tBodyAcc-mean()-Z" -0.110127728709091
"397" 7 "sitting" "tBodyAcc-mean()-Z" -0.122464597625
"398" 8 "sitting" "tBodyAcc-mean()-Z" -0.104461049130435
"399" 9 "sitting" "tBodyAcc-mean()-Z" -0.07537846886
"400" 10 "sitting" "tBodyAcc-mean()-Z" -0.104253238796296
"401" 11 "sitting" "tBodyAcc-mean()-Z" -0.112840218339623
"402" 12 "sitting" "tBodyAcc-mean()-Z" -0.106307228960784
"403" 13 "sitting" "tBodyAcc-mean()-Z" -0.0972465110836735
"404" 14 "sitting" "tBodyAcc-mean()-Z" -0.100401490425926
"405" 15 "sitting" "tBodyAcc-mean()-Z" -0.11366125320339
"406" 16 "sitting" "tBodyAcc-mean()-Z" -0.0891404038405797
"407" 17 "sitting" "tBodyAcc-mean()-Z" -0.11362408509375
"408" 18 "sitting" "tBodyAcc-mean()-Z" -0.111904775824561
"409" 19 "sitting" "tBodyAcc-mean()-Z" -0.10870765430137
"410" 20 "sitting" "tBodyAcc-mean()-Z" -0.108369634515152
"411" 21 "sitting" "tBodyAcc-mean()-Z" -0.112057887741176
"412" 22 "sitting" "tBodyAcc-mean()-Z" -0.105827369516129
"413" 23 "sitting" "tBodyAcc-mean()-Z" -0.103808679294118
"414" 24 "sitting" "tBodyAcc-mean()-Z" -0.103041061426471
"415" 25 "sitting" "tBodyAcc-mean()-Z" -0.109160440476923
"416" 26 "sitting" "tBodyAcc-mean()-Z" -0.0974448692333333
"417" 27 "sitting" "tBodyAcc-mean()-Z" -0.105521912588571
"418" 28 "sitting" "tBodyAcc-mean()-Z" -0.111517939555556
"419" 29 "sitting" "tBodyAcc-mean()-Z" -0.1104118192
"420" 30 "sitting" "tBodyAcc-mean()-Z" -0.099515446133871
"421" 1 "standing" "tBodyAcc-mean()-Z" -0.110601817735849
"422" 2 "standing" "tBodyAcc-mean()-Z" -0.105908536055556
"423" 3 "standing" "tBodyAcc-mean()-Z" -0.101621722633148
"424" 4 "standing" "tBodyAcc-mean()-Z" -0.0961574905535714
"425" 5 "standing" "tBodyAcc-mean()-Z" -0.102171095696429
"426" 6 "standing" "tBodyAcc-mean()-Z" -0.112172831947368
"427" 7 "standing" "tBodyAcc-mean()-Z" -0.0997778303207547
"428" 8 "standing" "tBodyAcc-mean()-Z" -0.106114996837037
"429" 9 "standing" "tBodyAcc-mean()-Z" -0.0952747481333333
"430" 10 "standing" "tBodyAcc-mean()-Z" -0.107964083931818
"431" 11 "standing" "tBodyAcc-mean()-Z" -0.108686630425532
"432" 12 "standing" "tBodyAcc-mean()-Z" -0.105526999754098
"433" 13 "standing" "tBodyAcc-mean()-Z" -0.112124137754386
"434" 14 "standing" "tBodyAcc-mean()-Z" -0.103817701790667
"435" 15 "standing" "tBodyAcc-mean()-Z" -0.105910832679245
"436" 16 "standing" "tBodyAcc-mean()-Z" -0.103657729076923
"437" 17 "standing" "tBodyAcc-mean()-Z" -0.111432145565
"438" 18 "standing" "tBodyAcc-mean()-Z" -0.108453355945205
"439" 19 "standing" "tBodyAcc-mean()-Z" -0.10904190460274
"440" 20 "standing" "tBodyAcc-mean()-Z" -0.100402759931507
"441" 21 "standing" "tBodyAcc-mean()-Z" -0.110417855808989
"442" 22 "standing" "tBodyAcc-mean()-Z" -0.104967423820635
"443" 23 "standing" "tBodyAcc-mean()-Z" -0.1105970177575
"444" 24 "standing" "tBodyAcc-mean()-Z" -0.108222553855072
"445" 25 "standing" "tBodyAcc-mean()-Z" -0.107352957594595
"446" 26 "standing" "tBodyAcc-mean()-Z" -0.110237796416216
"447" 27 "standing" "tBodyAcc-mean()-Z" -0.107835818025
"448" 28 "standing" "tBodyAcc-mean()-Z" -0.106579385202532
"449" 29 "standing" "tBodyAcc-mean()-Z" -0.108659067476923
"450" 30 "standing" "tBodyAcc-mean()-Z" -0.108756209835593
"451" 1 "walking" "tBodyAcc-mean()-Z" -0.111148103547368
"452" 2 "walking" "tBodyAcc-mean()-Z" -0.105500357966102
"453" 3 "walking" "tBodyAcc-mean()-Z" -0.112674859827586
"454" 4 "walking" "tBodyAcc-mean()-Z" -0.11140306485
"455" 5 "walking" "tBodyAcc-mean()-Z" -0.107741776464286
"456" 6 "walking" "tBodyAcc-mean()-Z" -0.110303165877193
"457" 7 "walking" "tBodyAcc-mean()-Z" -0.110912234947368
"458" 8 "walking" "tBodyAcc-mean()-Z" -0.107252090833333
"459" 9 "walking" "tBodyAcc-mean()-Z" -0.110820512307692
"460" 10 "walking" "tBodyAcc-mean()-Z" -0.109057512132075
"461" 11 "walking" "tBodyAcc-mean()-Z" -0.106096304033898
"462" 12 "walking" "tBodyAcc-mean()-Z" -0.10316110632
"463" 13 "walking" "tBodyAcc-mean()-Z" -0.111431456192982
"464" 14 "walking" "tBodyAcc-mean()-Z" -0.106756369135593
"465" 15 "walking" "tBodyAcc-mean()-Z" -0.107621819518519
"466" 16 "walking" "tBodyAcc-mean()-Z" -0.108804049803922
"467" 17 "walking" "tBodyAcc-mean()-Z" -0.109792122032787
"468" 18 "walking" "tBodyAcc-mean()-Z" -0.104218315464286
"469" 19 "walking" "tBodyAcc-mean()-Z" -0.122736673192308
"470" 20 "walking" "tBodyAcc-mean()-Z" -0.113539477098039
"471" 21 "walking" "tBodyAcc-mean()-Z" -0.104319332403846
"472" 22 "walking" "tBodyAcc-mean()-Z" -0.107112510934783
"473" 23 "walking" "tBodyAcc-mean()-Z" -0.113382994084746
"474" 24 "walking" "tBodyAcc-mean()-Z" -0.110595952913793
"475" 25 "walking" "tBodyAcc-mean()-Z" -0.108737636297297
"476" 26 "walking" "tBodyAcc-mean()-Z" -0.108927011474576
"477" 27 "walking" "tBodyAcc-mean()-Z" -0.112822289263158
"478" 28 "walking" "tBodyAcc-mean()-Z" -0.103714705396296
"479" 29 "walking" "tBodyAcc-mean()-Z" -0.106632427301887
"480" 30 "walking" "tBodyAcc-mean()-Z" -0.0986247068969231
"481" 1 "walking_downstairs" "tBodyAcc-mean()-Z" -0.107566190908163
"482" 2 "walking_downstairs" "tBodyAcc-mean()-Z" -0.116812942382979
"483" 3 "walking_downstairs" "tBodyAcc-mean()-Z" -0.116139842908163
"484" 4 "walking_downstairs" "tBodyAcc-mean()-Z" -0.1067775246
"485" 5 "walking_downstairs" "tBodyAcc-mean()-Z" -0.100319930659574
"486" 6 "walking_downstairs" "tBodyAcc-mean()-Z" -0.107209356208333
"487" 7 "walking_downstairs" "tBodyAcc-mean()-Z" -0.096938308587234
"488" 8 "walking_downstairs" "tBodyAcc-mean()-Z" -0.107598135394737
"489" 9 "walking_downstairs" "tBodyAcc-mean()-Z" -0.0910278793952381
"490" 10 "walking_downstairs" "tBodyAcc-mean()-Z" -0.110848597247368
"491" 11 "walking_downstairs" "tBodyAcc-mean()-Z" -0.111070149978261
"492" 12 "walking_downstairs" "tBodyAcc-mean()-Z" -0.10955593226087
"493" 13 "walking_downstairs" "tBodyAcc-mean()-Z" -0.101993941531915
"494" 14 "walking_downstairs" "tBodyAcc-mean()-Z" -0.0928330165533333
"495" 15 "walking_downstairs" "tBodyAcc-mean()-Z" -0.110526066428571
"496" 16 "walking_downstairs" "tBodyAcc-mean()-Z" -0.119873705148936
"497" 17 "walking_downstairs" "tBodyAcc-mean()-Z" -0.0892432745173913
"498" 18 "walking_downstairs" "tBodyAcc-mean()-Z" -0.1033908092
"499" 19 "walking_downstairs" "tBodyAcc-mean()-Z" -0.133695240660974
"500" 20 "walking_downstairs" "tBodyAcc-mean()-Z" -0.104602925937778
"501" 21 "walking_downstairs" "tBodyAcc-mean()-Z" -0.09816866218
"502" 22 "walking_downstairs" "tBodyAcc-mean()-Z" -0.1074157796
"503" 23 "walking_downstairs" "tBodyAcc-mean()-Z" -0.0988123712574074
"504" 24 "walking_downstairs" "tBodyAcc-mean()-Z" -0.104818820272727
"505" 25 "walking_downstairs" "tBodyAcc-mean()-Z" -0.107192376965517
"506" 26 "walking_downstairs" "tBodyAcc-mean()-Z" -0.1064396194
"507" 27 "walking_downstairs" "tBodyAcc-mean()-Z" -0.112837694688636
"508" 28 "walking_downstairs" "tBodyAcc-mean()-Z" -0.10858897408913
"509" 29 "walking_downstairs" "tBodyAcc-mean()-Z" -0.0981339984895833
"510" 30 "walking_downstairs" "tBodyAcc-mean()-Z" -0.0999781422322581
"511" 1 "walking_upstairs" "tBodyAcc-mean()-Z" -0.0973020020943396
"512" 2 "walking_upstairs" "tBodyAcc-mean()-Z" -0.152513899520833
"513" 3 "walking_upstairs" "tBodyAcc-mean()-Z" -0.110064863437288
"514" 4 "walking_upstairs" "tBodyAcc-mean()-Z" -0.114219455519231
"515" 5 "walking_upstairs" "tBodyAcc-mean()-Z" -0.107471453914894
"516" 6 "walking_upstairs" "tBodyAcc-mean()-Z" -0.122082438784314
"517" 7 "walking_upstairs" "tBodyAcc-mean()-Z" -0.143769688803922
"518" 8 "walking_upstairs" "tBodyAcc-mean()-Z" -0.11512211995122
"519" 9 "walking_upstairs" "tBodyAcc-mean()-Z" -0.125219003959184
"520" 10 "walking_upstairs" "tBodyAcc-mean()-Z" -0.118180420834043
"521" 11 "walking_upstairs" "tBodyAcc-mean()-Z" -0.106797216481481
"522" 12 "walking_upstairs" "tBodyAcc-mean()-Z" -0.107339730115385
"523" 13 "walking_upstairs" "tBodyAcc-mean()-Z" -0.125767265890909
"524" 14 "walking_upstairs" "tBodyAcc-mean()-Z" -0.112279688983333
"525" 15 "walking_upstairs" "tBodyAcc-mean()-Z" -0.116952464895833
"526" 16 "walking_upstairs" "tBodyAcc-mean()-Z" -0.124074517745098
"527" 17 "walking_upstairs" "tBodyAcc-mean()-Z" -0.121290442104167
"528" 18 "walking_upstairs" "tBodyAcc-mean()-Z" -0.112655891327586
"529" 19 "walking_upstairs" "tBodyAcc-mean()-Z" -0.151054607725
"530" 20 "walking_upstairs" "tBodyAcc-mean()-Z" -0.121023947784314
"531" 21 "walking_upstairs" "tBodyAcc-mean()-Z" -0.125414265340426
"532" 22 "walking_upstairs" "tBodyAcc-mean()-Z" -0.117550861738095
"533" 23 "walking_upstairs" "tBodyAcc-mean()-Z" -0.126890616782353
"534" 24 "walking_upstairs" "tBodyAcc-mean()-Z" -0.114248610966102
"535" 25 "walking_upstairs" "tBodyAcc-mean()-Z" -0.126210440292308
"536" 26 "walking_upstairs" "tBodyAcc-mean()-Z" -0.121943461236364
"537" 27 "walking_upstairs" "tBodyAcc-mean()-Z" -0.123530438196078
"538" 28 "walking_upstairs" "tBodyAcc-mean()-Z" -0.121514025692157
"539" 29 "walking_upstairs" "tBodyAcc-mean()-Z" -0.118000587840816
"540" 30 "walking_upstairs" "tBodyAcc-mean()-Z" -0.124697493775385
"541" 1 "laying" "tBodyAcc-std()-X" -0.9280564692
"542" 2 "laying" "tBodyAcc-std()-X" -0.974059464791667
"543" 3 "laying" "tBodyAcc-std()-X" -0.982776639193548
"544" 4 "laying" "tBodyAcc-std()-X" -0.954193738888889
"545" 5 "laying" "tBodyAcc-std()-X" -0.965934509615385
"546" 6 "laying" "tBodyAcc-std()-X" -0.934049422052632
"547" 7 "laying" "tBodyAcc-std()-X" -0.93651361
"548" 8 "laying" "tBodyAcc-std()-X" -0.94304121537037
"549" 9 "laying" "tBodyAcc-std()-X" -0.94233309
"550" 10 "laying" "tBodyAcc-std()-X" -0.968283685
"551" 11 "laying" "tBodyAcc-std()-X" -0.98477733
"552" 12 "laying" "tBodyAcc-std()-X" -0.95531868
"553" 13 "laying" "tBodyAcc-std()-X" -0.968891989354839
"554" 14 "laying" "tBodyAcc-std()-X" -0.917501887333333
"555" 15 "laying" "tBodyAcc-std()-X" -0.972255551527778
"556" 16 "laying" "tBodyAcc-std()-X" -0.973691429428571
"557" 17 "laying" "tBodyAcc-std()-X" -0.972960567323944
"558" 18 "laying" "tBodyAcc-std()-X" -0.984527649230769
"559" 19 "laying" "tBodyAcc-std()-X" -0.965019579518072
"560" 20 "laying" "tBodyAcc-std()-X" -0.962249114705882
"561" 21 "laying" "tBodyAcc-std()-X" -0.955019866222222
"562" 22 "laying" "tBodyAcc-std()-X" -0.947735251944444
"563" 23 "laying" "tBodyAcc-std()-X" -0.956756363194444
"564" 24 "laying" "tBodyAcc-std()-X" -0.967984021111111
"565" 25 "laying" "tBodyAcc-std()-X" -0.909116474109589
"566" 26 "laying" "tBodyAcc-std()-X" -0.969445445263158
"567" 27 "laying" "tBodyAcc-std()-X" -0.978455153108108
"568" 28 "laying" "tBodyAcc-std()-X" -0.9688882955
"569" 29 "laying" "tBodyAcc-std()-X" -0.984219555507246
"570" 30 "laying" "tBodyAcc-std()-X" -0.976362515428571
"571" 1 "sitting" "tBodyAcc-std()-X" -0.977229008297872
"572" 2 "sitting" "tBodyAcc-std()-X" -0.986822279565217
"573" 3 "sitting" "tBodyAcc-std()-X" -0.971010120961538
"574" 4 "sitting" "tBodyAcc-std()-X" -0.980309931
"575" 5 "sitting" "tBodyAcc-std()-X" -0.980945022045455
"576" 6 "sitting" "tBodyAcc-std()-X" -0.980164933636364
"577" 7 "sitting" "tBodyAcc-std()-X" -0.972668374583333
"578" 8 "sitting" "tBodyAcc-std()-X" -0.979026152391304
"579" 9 "sitting" "tBodyAcc-std()-X" -0.9572277914
"580" 10 "sitting" "tBodyAcc-std()-X" -0.982901825925926
"581" 11 "sitting" "tBodyAcc-std()-X" -0.982796562075472
"582" 12 "sitting" "tBodyAcc-std()-X" -0.982568781960784
"583" 13 "sitting" "tBodyAcc-std()-X" -0.989546275306122
"584" 14 "sitting" "tBodyAcc-std()-X" -0.976302248148148
"585" 15 "sitting" "tBodyAcc-std()-X" -0.987084356101695
"586" 16 "sitting" "tBodyAcc-std()-X" -0.986825605362319
"587" 17 "sitting" "tBodyAcc-std()-X" -0.9944439053125
"588" 18 "sitting" "tBodyAcc-std()-X" -0.994347988596491
"589" 19 "sitting" "tBodyAcc-std()-X" -0.976357663013699
"590" 20 "sitting" "tBodyAcc-std()-X" -0.983081858939394
"591" 21 "sitting" "tBodyAcc-std()-X" -0.991777287176471
"592" 22 "sitting" "tBodyAcc-std()-X" -0.978466823709677
"593" 23 "sitting" "tBodyAcc-std()-X" -0.987607636617647
"594" 24 "sitting" "tBodyAcc-std()-X" -0.990593766617647
"595" 25 "sitting" "tBodyAcc-std()-X" -0.991892828615385
"596" 26 "sitting" "tBodyAcc-std()-X" -0.979768987948718
"597" 27 "sitting" "tBodyAcc-std()-X" -0.988580107714286
"598" 28 "sitting" "tBodyAcc-std()-X" -0.983272806805556
"599" 29 "sitting" "tBodyAcc-std()-X" -0.9907450195
"600" 30 "sitting" "tBodyAcc-std()-X" -0.983622744193548
"601" 1 "standing" "tBodyAcc-std()-X" -0.995759901509434
"602" 2 "standing" "tBodyAcc-std()-X" -0.987271889259259
"603" 3 "standing" "tBodyAcc-std()-X" -0.96674254295082
"604" 4 "standing" "tBodyAcc-std()-X" -0.97692058
"605" 5 "standing" "tBodyAcc-std()-X" -0.968591815714286
"606" 6 "standing" "tBodyAcc-std()-X" -0.981758159649123
"607" 7 "standing" "tBodyAcc-std()-X" -0.979307570377358
"608" 8 "standing" "tBodyAcc-std()-X" -0.988815418148148
"609" 9 "standing" "tBodyAcc-std()-X" -0.975741252444444
"610" 10 "standing" "tBodyAcc-std()-X" -0.978403481818182
"611" 11 "standing" "tBodyAcc-std()-X" -0.994978878723404
"612" 12 "standing" "tBodyAcc-std()-X" -0.981243992459016
"613" 13 "standing" "tBodyAcc-std()-X" -0.991020759298246
"614" 14 "standing" "tBodyAcc-std()-X" -0.973268905
"615" 15 "standing" "tBodyAcc-std()-X" -0.988949247358491
"616" 16 "standing" "tBodyAcc-std()-X" -0.989076811794872
"617" 17 "standing" "tBodyAcc-std()-X" -0.991163919871795
"618" 18 "standing" "tBodyAcc-std()-X" -0.992019762739726
"619" 19 "standing" "tBodyAcc-std()-X" -0.989910996849315
"620" 20 "standing" "tBodyAcc-std()-X" -0.967209961232877
"621" 21 "standing" "tBodyAcc-std()-X" -0.981419961123596
"622" 22 "standing" "tBodyAcc-std()-X" -0.985000527142857
"623" 23 "standing" "tBodyAcc-std()-X" -0.985421519558824
"624" 24 "standing" "tBodyAcc-std()-X" -0.98725587115942
"625" 25 "standing" "tBodyAcc-std()-X" -0.991970126756757
"626" 26 "standing" "tBodyAcc-std()-X" -0.993069368783784
"627" 27 "standing" "tBodyAcc-std()-X" -0.9919515835
"628" 28 "standing" "tBodyAcc-std()-X" -0.977748638607595
"629" 29 "standing" "tBodyAcc-std()-X" -0.996068635384615
"630" 30 "standing" "tBodyAcc-std()-X" -0.977559426949153
"631" 1 "walking" "tBodyAcc-std()-X" -0.283740258842105
"632" 2 "walking" "tBodyAcc-std()-X" -0.423642838474576
"633" 3 "walking" "tBodyAcc-std()-X" -0.360356726034483
"634" 4 "walking" "tBodyAcc-std()-X" -0.440829971333333
"635" 5 "walking" "tBodyAcc-std()-X" -0.294098534232143
"636" 6 "walking" "tBodyAcc-std()-X" -0.296538717368421
"637" 7 "walking" "tBodyAcc-std()-X" -0.327243240701754
"638" 8 "walking" "tBodyAcc-std()-X" -0.173605736002083
"639" 9 "walking" "tBodyAcc-std()-X" -0.238353562692308
"640" 10 "walking" "tBodyAcc-std()-X" -0.178709734396226
"641" 11 "walking" "tBodyAcc-std()-X" -0.422842071864407
"642" 12 "walking" "tBodyAcc-std()-X" -0.128898533096
"643" 13 "walking" "tBodyAcc-std()-X" -0.346980394210526
"644" 14 "walking" "tBodyAcc-std()-X" -0.402639098135593
"645" 15 "walking" "tBodyAcc-std()-X" -0.327961801111111
"646" 16 "walking" "tBodyAcc-std()-X" -0.404692523921569
"647" 17 "walking" "tBodyAcc-std()-X" -0.31950017295082
"648" 18 "walking" "tBodyAcc-std()-X" -0.37600552125
"649" 19 "walking" "tBodyAcc-std()-X" -0.0489049407963462
"650" 20 "walking" "tBodyAcc-std()-X" -0.208342792019608
"651" 21 "walking" "tBodyAcc-std()-X" -0.297814843538462
"652" 22 "walking" "tBodyAcc-std()-X" -0.00865921919565217
"653" 23 "walking" "tBodyAcc-std()-X" -0.313521773389831
"654" 24 "walking" "tBodyAcc-std()-X" -0.47076236637931
"655" 25 "walking" "tBodyAcc-std()-X" -0.596007443513514
"656" 26 "walking" "tBodyAcc-std()-X" -0.340185527559322
"657" 27 "walking" "tBodyAcc-std()-X" -0.348475560526316
"658" 28 "walking" "tBodyAcc-std()-X" -0.293003522222222
"659" 29 "walking" "tBodyAcc-std()-X" -0.174337940226415
"660" 30 "walking" "tBodyAcc-std()-X" -0.346394275230769
"661" 1 "walking_downstairs" "tBodyAcc-std()-X" 0.0300353383483878
"662" 2 "walking_downstairs" "tBodyAcc-std()-X" 0.0463666814446808
"663" 3 "walking_downstairs" "tBodyAcc-std()-X" -0.0574100475102041
"664" 4 "walking_downstairs" "tBodyAcc-std()-X" 0.0111935496222222
"665" 5 "walking_downstairs" "tBodyAcc-std()-X" 0.275046110468085
"666" 6 "walking_downstairs" "tBodyAcc-std()-X" 0.383681639791667
"667" 7 "walking_downstairs" "tBodyAcc-std()-X" 0.0660815600978723
"668" 8 "walking_downstairs" "tBodyAcc-std()-X" 0.0241393473736842
"669" 9 "walking_downstairs" "tBodyAcc-std()-X" 0.213392270547619
"670" 10 "walking_downstairs" "tBodyAcc-std()-X" 0.295733547631579
"671" 11 "walking_downstairs" "tBodyAcc-std()-X" 0.142456557034783
"672" 12 "walking_downstairs" "tBodyAcc-std()-X" 0.0424084916086956
"673" 13 "walking_downstairs" "tBodyAcc-std()-X" -0.0681563626617021
"674" 14 "walking_downstairs" "tBodyAcc-std()-X" 0.0178313402266667
"675" 15 "walking_downstairs" "tBodyAcc-std()-X" 0.406471051190476
"676" 16 "walking_downstairs" "tBodyAcc-std()-X" 0.207251997929787
"677" 17 "walking_downstairs" "tBodyAcc-std()-X" 0.187719760269565
"678" 18 "walking_downstairs" "tBodyAcc-std()-X" -0.302634565090909
"679" 19 "walking_downstairs" "tBodyAcc-std()-X" 0.626917070512821
"680" 20 "walking_downstairs" "tBodyAcc-std()-X" 0.0745098785288889
"681" 21 "walking_downstairs" "tBodyAcc-std()-X" 0.224343492244444
"682" 22 "walking_downstairs" "tBodyAcc-std()-X" 0.348618168333333
"683" 23 "walking_downstairs" "tBodyAcc-std()-X" 0.0441392843425926
"684" 24 "walking_downstairs" "tBodyAcc-std()-X" -0.08273248054
"685" 25 "walking_downstairs" "tBodyAcc-std()-X" -0.253756934258621
"686" 26 "walking_downstairs" "tBodyAcc-std()-X" 0.17395384962
"687" 27 "walking_downstairs" "tBodyAcc-std()-X" 0.167407531090909
"688" 28 "walking_downstairs" "tBodyAcc-std()-X" 0.125712887943478
"689" 29 "walking_downstairs" "tBodyAcc-std()-X" 0.167383602458333
"690" 30 "walking_downstairs" "tBodyAcc-std()-X" -0.0577703163548387
"691" 1 "walking_upstairs" "tBodyAcc-std()-X" -0.35470802509434
"692" 2 "walking_upstairs" "tBodyAcc-std()-X" -0.304376406458333
"693" 3 "walking_upstairs" "tBodyAcc-std()-X" -0.313123437627119
"694" 4 "walking_upstairs" "tBodyAcc-std()-X" -0.204933042903846
"695" 5 "walking_upstairs" "tBodyAcc-std()-X" -0.0457237779851064
"696" 6 "walking_upstairs" "tBodyAcc-std()-X" -0.0501350188513725
"697" 7 "walking_upstairs" "tBodyAcc-std()-X" -0.29487297445098
"698" 8 "walking_upstairs" "tBodyAcc-std()-X" -0.171712174634146
"699" 9 "walking_upstairs" "tBodyAcc-std()-X" -0.36144437755102
"700" 10 "walking_upstairs" "tBodyAcc-std()-X" -0.161591924234043
"701" 11 "walking_upstairs" "tBodyAcc-std()-X" -0.238802959018519
"702" 12 "walking_upstairs" "tBodyAcc-std()-X" -0.290149192307692
"703" 13 "walking_upstairs" "tBodyAcc-std()-X" -0.296284597454545
"704" 14 "walking_upstairs" "tBodyAcc-std()-X" -0.309396717592593
"705" 15 "walking_upstairs" "tBodyAcc-std()-X" -0.0260971840270833
"706" 16 "walking_upstairs" "tBodyAcc-std()-X" -0.397083831568627
"707" 17 "walking_upstairs" "tBodyAcc-std()-X" -0.062952754100625
"708" 18 "walking_upstairs" "tBodyAcc-std()-X" -0.380168286724138
"709" 19 "walking_upstairs" "tBodyAcc-std()-X" -0.1287420952375
"710" 20 "walking_upstairs" "tBodyAcc-std()-X" -0.116088676011765
"711" 21 "walking_upstairs" "tBodyAcc-std()-X" -0.240808282276596
"712" 22 "walking_upstairs" "tBodyAcc-std()-X" 0.0835738640921429
"713" 23 "walking_upstairs" "tBodyAcc-std()-X" -0.243887818513725
"714" 24 "walking_upstairs" "tBodyAcc-std()-X" -0.344399351355932
"715" 25 "walking_upstairs" "tBodyAcc-std()-X" -0.459775646153846
"716" 26 "walking_upstairs" "tBodyAcc-std()-X" -0.169006952418182
"717" 27 "walking_upstairs" "tBodyAcc-std()-X" -0.295439547254902
"718" 28 "walking_upstairs" "tBodyAcc-std()-X" -0.242062430294118
"719" 29 "walking_upstairs" "tBodyAcc-std()-X" -0.0867715569693878
"720" 30 "walking_upstairs" "tBodyAcc-std()-X" -0.350504475230769
"721" 1 "laying" "tBodyAcc-std()-Y" -0.83682740562
"722" 2 "laying" "tBodyAcc-std()-Y" -0.98027739875
"723" 3 "laying" "tBodyAcc-std()-Y" -0.962057544516129
"724" 4 "laying" "tBodyAcc-std()-Y" -0.941714042407407
"725" 5 "laying" "tBodyAcc-std()-Y" -0.969295613269231
"726" 6 "laying" "tBodyAcc-std()-Y" -0.924644826385965
"727" 7 "laying" "tBodyAcc-std()-Y" -0.926262668653846
"728" 8 "laying" "tBodyAcc-std()-Y" -0.93489116
"729" 9 "laying" "tBodyAcc-std()-Y" -0.9162927764
"730" 10 "laying" "tBodyAcc-std()-Y" -0.946454302068966
"731" 11 "laying" "tBodyAcc-std()-Y" -0.972196873859649
"732" 12 "laying" "tBodyAcc-std()-Y" -0.949072009333333
"733" 13 "laying" "tBodyAcc-std()-Y" -0.950947949516129
"734" 14 "laying" "tBodyAcc-std()-Y" -0.909697040980392
"735" 15 "laying" "tBodyAcc-std()-Y" -0.962759422361111
"736" 16 "laying" "tBodyAcc-std()-Y" -0.943061150285714
"737" 17 "laying" "tBodyAcc-std()-Y" -0.944792875211268
"738" 18 "laying" "tBodyAcc-std()-Y" -0.986160920923077
"739" 19 "laying" "tBodyAcc-std()-Y" -0.973449968554217
"740" 20 "laying" "tBodyAcc-std()-Y" -0.964098180294118
"741" 21 "laying" "tBodyAcc-std()-Y" -0.956959422222222
"742" 22 "laying" "tBodyAcc-std()-Y" -0.913276301666667
"743" 23 "laying" "tBodyAcc-std()-Y" -0.976309827361111
"744" 24 "laying" "tBodyAcc-std()-Y" -0.983126461944444
"745" 25 "laying" "tBodyAcc-std()-Y" -0.691770680561644
"746" 26 "laying" "tBodyAcc-std()-Y" -0.983231351842105
"747" 27 "laying" "tBodyAcc-std()-Y" -0.983736043783784
"748" 28 "laying" "tBodyAcc-std()-Y" -0.945386780375
"749" 29 "laying" "tBodyAcc-std()-Y" -0.990240946666667
"750" 30 "laying" "tBodyAcc-std()-Y" -0.954201823857143
